id,audio_filepath,duration,class
id_0720wnsydi,id_0720wnsydi.wav,1.278,go
id_d12j13f6vu,id_d12j13f6vu.wav,1.674,yes
id_08p0dcxztj,id_08p0dcxztj.wav,1.984,left
id_k8t5mpyrw3,id_k8t5mpyrw3.wav,1.38,go
id_18y6e7gky0,id_18y6e7gky0.wav,1.6,go
id_17ubypf1js,id_17ubypf1js.wav,1.664,no
id_xvr3ojd087,id_xvr3ojd087.wav,1.578,up
id_uwms2no420,id_uwms2no420.wav,1.664,no
id_rwj0jkz6vp,id_rwj0jkz6vp.wav,2.274,down
id_ras2ngyfxu,id_ras2ngyfxu.wav,2.178,right
id_zkpzf1lqds,id_zkpzf1lqds.wav,2.133,stop
id_w6pjzih396,id_w6pjzih396.wav,1.298,no
id_xll7gtylfm,id_xll7gtylfm.wav,2.027,down
id_efl14moyel,id_efl14moyel.wav,2.667,go
id_546ke0if19,id_546ke0if19.wav,1.138,stop
id_ix43zvd71t,id_ix43zvd71t.wav,2.133,yes
id_56fx2bx0kf,id_56fx2bx0kf.wav,2.178,right
id_34jr7zg4f7,id_34jr7zg4f7.wav,1.494,no
id_09v8mt62hp,id_09v8mt62hp.wav,1.554,up
id_pc6n8sufqd,id_pc6n8sufqd.wav,1.578,up
id_qcpwodjvdn,id_qcpwodjvdn.wav,1.078,no
id_1f1xgvzltz,id_1f1xgvzltz.wav,2.998,left
id_urrmy7wkcx,id_urrmy7wkcx.wav,1.984,up
id_e9uo26ww2k,id_e9uo26ww2k.wav,1.664,yes
id_7vkdg06ioa,id_7vkdg06ioa.wav,1.338,left
id_8buvjvzg17,id_8buvjvzg17.wav,1.974,left
id_c1r2g4s5rg,id_c1r2g4s5rg.wav,1.494,no
id_pvr98tjnc4,id_pvr98tjnc4.wav,1.078,no
id_azyf7w4l1c,id_azyf7w4l1c.wav,1.238,right
id_jouzehennb,id_jouzehennb.wav,2.854,stop
id_3yfe1xy24l,id_3yfe1xy24l.wav,2.1335,stop
id_334ntz845r,id_334ntz845r.wav,1.664,yes
id_ivamc61xct,id_ivamc61xct.wav,2.998,left
id_7rjlnvp7xy,id_7rjlnvp7xy.wav,1.078,no
id_kjx8u8qwky,id_kjx8u8qwky.wav,2.176,down
id_fy7nhug2qv,id_fy7nhug2qv.wav,2.027,down
id_yfh8f00p5y,id_yfh8f00p5y.wav,2.074,no
id_hegczanw4o,id_hegczanw4o.wav,2.134,stop
id_od51kqtkzw,id_od51kqtkzw.wav,2.112,stop
id_7z0z5k8vyd,id_7z0z5k8vyd.wav,1.574,left
id_o1w4gt3rlv,id_o1w4gt3rlv.wav,1.138,stop
id_q1p8qjn42q,id_q1p8qjn42q.wav,2.667,go
id_18eapyn96l,id_18eapyn96l.wav,2.667,go
id_y6wc6s8lbt,id_y6wc6s8lbt.wav,1.478,down
id_m4nvsj0h59,id_m4nvsj0h59.wav,1.934,right
id_s56bjpm9y2,id_s56bjpm9y2.wav,1.974,left
id_d9fs6djp8h,id_d9fs6djp8h.wav,1.654,right
id_81nb6b6v6c,id_81nb6b6v6c.wav,1.338,left
id_fm7sgzu4j2,id_fm7sgzu4j2.wav,2.178,right
id_lnfn4sdpng,id_lnfn4sdpng.wav,1.138,stop
id_i9rgxz061x,id_i9rgxz061x.wav,2.133,stop
id_s0r4y3b4vu,id_s0r4y3b4vu.wav,1.078,no
id_qtffs40ng9,id_qtffs40ng9.wav,1.899,left
id_hvt0drr0kv,id_hvt0drr0kv.wav,1.078,up
id_i81y5wh79j,id_i81y5wh79j.wav,1.834,up
id_8ua3pqpnep,id_8ua3pqpnep.wav,2.667,go
id_32kj7rmvpa,id_32kj7rmvpa.wav,1.899,left
id_o2kp3xre9e,id_o2kp3xre9e.wav,2.347,up
id_ejevo6gfzp,id_ejevo6gfzp.wav,1.238,right
id_hf8ses3z2l,id_hf8ses3z2l.wav,2.378,yes
id_elbhu1p45i,id_elbhu1p45i.wav,2.347,up
id_a8wl1sr8mz,id_a8wl1sr8mz.wav,1.478,down
id_km2lvvrwv1,id_km2lvvrwv1.wav,1.664,yes
id_tf91mhrj5l,id_tf91mhrj5l.wav,2.069,no
id_4cw20ijjsw,id_4cw20ijjsw.wav,1.078,up
id_5c60in7bx2,id_5c60in7bx2.wav,1.578,yes
id_yjgbdq91yv,id_yjgbdq91yv.wav,1.664,no
id_kmj5uuweee,id_kmj5uuweee.wav,1.914,stop
id_3347o77n56,id_3347o77n56.wav,1.984,up
id_aerm3h5sja,id_aerm3h5sja.wav,2.854,stop
id_zbvl6oyg2l,id_zbvl6oyg2l.wav,1.238,right
id_q97ihk8aqr,id_q97ihk8aqr.wav,1.674,yes
id_uvhc51pr56,id_uvhc51pr56.wav,2.378,yes
id_q5550bvd7k,id_q5550bvd7k.wav,1.578,yes
id_8396pd8afn,id_8396pd8afn.wav,2.118,go
id_xub48reywc,id_xub48reywc.wav,1.934,right
id_ly19q8zbf5,id_ly19q8zbf5.wav,2.274,go
id_m2ilab4jv2,id_m2ilab4jv2.wav,2.133,yes
id_2vkdqop96q,id_2vkdqop96q.wav,1.298,no
id_ncwgqmvwy6,id_ncwgqmvwy6.wav,1.664,no
id_cl5hgvc0vj,id_cl5hgvc0vj.wav,2.347,up
id_dcoeogdsc5,id_dcoeogdsc5.wav,1.664,no
id_ci16lxv1zu,id_ci16lxv1zu.wav,1.984,left
id_wg2rpxkdj8,id_wg2rpxkdj8.wav,1.554,up
id_hdocfna894,id_hdocfna894.wav,2.998,left
id_p5l92urhjv,id_p5l92urhjv.wav,2.854,stop
id_xa4rdknzd9,id_xa4rdknzd9.wav,1.664,yes
id_b4p0gyvyyv,id_b4p0gyvyyv.wav,1.358,down
id_n4e2hqq7e1,id_n4e2hqq7e1.wav,1.664,yes
id_92kkbtyqu1,id_92kkbtyqu1.wav,1.078,no
id_p71irjns56,id_p71irjns56.wav,1.298,no
id_35inw1ktxq,id_35inw1ktxq.wav,2.069,no
id_1otb6wvql9,id_1otb6wvql9.wav,2.998,left
id_foabsuu3fk,id_foabsuu3fk.wav,1.899,left
id_vfgd60xpxe,id_vfgd60xpxe.wav,2.134,stop
id_mmw325f51f,id_mmw325f51f.wav,2.261,right
id_at4qykj44u,id_at4qykj44u.wav,2.074,no
id_js374lyzpa,id_js374lyzpa.wav,2.074,no
id_sfzb3g7ke3,id_sfzb3g7ke3.wav,1.278,go
id_vb0ylo9otv,id_vb0ylo9otv.wav,2.998,left
id_hd69au800k,id_hd69au800k.wav,2.133,yes
id_cmgnsw2500,id_cmgnsw2500.wav,2.261,right
id_mhh2wxqfw0,id_mhh2wxqfw0.wav,1.278,go
id_7g5e74h5w7,id_7g5e74h5w7.wav,1.984,up
id_abdjzk49zz,id_abdjzk49zz.wav,2.261,right
id_0bkqf15vmu,id_0bkqf15vmu.wav,1.238,right
id_gkpt0nf0lm,id_gkpt0nf0lm.wav,2.274,go
id_wbvtervb27,id_wbvtervb27.wav,2.667,go
id_mut0n11qkc,id_mut0n11qkc.wav,2.074,go
id_wwkxb8mbjk,id_wwkxb8mbjk.wav,1.834,up
id_uchg7xac9f,id_uchg7xac9f.wav,1.674,yes
id_dopqe07u4r,id_dopqe07u4r.wav,2.112,stop
id_1ghnabkln7,id_1ghnabkln7.wav,1.138,stop
id_u8rchiki6s,id_u8rchiki6s.wav,1.138,stop
id_706wn09i69,id_706wn09i69.wav,1.984,left
id_ssucbds5t2,id_ssucbds5t2.wav,1.38,go
id_7137mdjerh,id_7137mdjerh.wav,2.178,right
id_t3n44xv7zv,id_t3n44xv7zv.wav,2.074,go
id_mjz8d7rman,id_mjz8d7rman.wav,2.133,stop
id_f7iu833jrq,id_f7iu833jrq.wav,1.478,down
id_qvn1srs29i,id_qvn1srs29i.wav,2.118,go
id_s7kwjld9u6,id_s7kwjld9u6.wav,1.478,down
id_kral488t4z,id_kral488t4z.wav,2.274,go
id_h80pwpsyko,id_h80pwpsyko.wav,1.298,no
id_xpwyt0k35u,id_xpwyt0k35u.wav,1.338,left
id_ywsj2ar4ms,id_ywsj2ar4ms.wav,1.358,down
id_2j4a5lk8as,id_2j4a5lk8as.wav,2.133,stop
id_ohkvvfty90,id_ohkvvfty90.wav,1.664,yes
id_xxzswmmmq5,id_xxzswmmmq5.wav,2.378,yes
id_8a7d25h46s,id_8a7d25h46s.wav,2.134,stop
id_ms5w198nrm,id_ms5w198nrm.wav,1.578,up
id_4quzv1i3zc,id_4quzv1i3zc.wav,1.984,left
id_nn85gwcvh3,id_nn85gwcvh3.wav,1.578,yes
id_u4axouxfc1,id_u4axouxfc1.wav,1.494,no
id_vywvj8ny37,id_vywvj8ny37.wav,1.574,left
id_drh7oxnb7a,id_drh7oxnb7a.wav,1.6,go
id_vbwce56ocn,id_vbwce56ocn.wav,2.261,right
id_37hfnq0hxl,id_37hfnq0hxl.wav,2.274,down
id_ysd7hq03cu,id_ysd7hq03cu.wav,2.133,yes
id_2bmvuuqz0s,id_2bmvuuqz0s.wav,1.478,down
id_ppk13hxiqu,id_ppk13hxiqu.wav,1.354,yes
id_hji946wv09,id_hji946wv09.wav,2.074,no
id_lpfbuazzbd,id_lpfbuazzbd.wav,2.854,stop
id_dvqne8zsgy,id_dvqne8zsgy.wav,2.074,no
id_00knszberd,id_00knszberd.wav,2.112,stop
id_h4y06nl7m5,id_h4y06nl7m5.wav,1.354,yes
id_j24hb4lb9y,id_j24hb4lb9y.wav,1.494,no
id_l1sd2g0ss1,id_l1sd2g0ss1.wav,1.664,no
id_dkwnpapkir,id_dkwnpapkir.wav,1.494,no
id_hpm1j3f46x,id_hpm1j3f46x.wav,1.358,down
id_ho5htlqbm8,id_ho5htlqbm8.wav,1.338,left
id_3b5atvu2tl,id_3b5atvu2tl.wav,1.634,down
id_rq8j5rw089,id_rq8j5rw089.wav,2.069,no
id_n2j3u3qm0v,id_n2j3u3qm0v.wav,1.664,yes
id_ht2y159s2t,id_ht2y159s2t.wav,1.078,no
id_x8bsdp1h2r,id_x8bsdp1h2r.wav,2.854,stop
id_wtxn8ox2k6,id_wtxn8ox2k6.wav,1.494,no
id_ewohrc3d1j,id_ewohrc3d1j.wav,2.378,yes
id_5rfuamb5r1,id_5rfuamb5r1.wav,1.578,up
id_p0gh3cx3sp,id_p0gh3cx3sp.wav,1.354,yes
id_es9yu7w1uh,id_es9yu7w1uh.wav,1.358,down
id_0rw7ythikc,id_0rw7ythikc.wav,1.494,no
id_qwwa901173,id_qwwa901173.wav,1.078,no
id_wat1a1pmnm,id_wat1a1pmnm.wav,2.134,stop
id_rsyst9hkc8,id_rsyst9hkc8.wav,2.112,stop
id_in6ro63k48,id_in6ro63k48.wav,1.6,go
id_hsgid83fqu,id_hsgid83fqu.wav,1.554,up
id_uo5dkbg9b7,id_uo5dkbg9b7.wav,1.934,right
id_hgxc7tlhk9,id_hgxc7tlhk9.wav,1.578,yes
id_w4gpovq4s5,id_w4gpovq4s5.wav,2.178,right
id_rcazbig1r5,id_rcazbig1r5.wav,1.338,left
id_bmao88j26l,id_bmao88j26l.wav,2.074,go
id_625ttdlu22,id_625ttdlu22.wav,2.378,yes
id_e5y6sk97wl,id_e5y6sk97wl.wav,1.974,left
id_fe6vw4selj,id_fe6vw4selj.wav,1.664,yes
id_p0zn9mmzjb,id_p0zn9mmzjb.wav,1.654,right
id_ihyxdwcq92,id_ihyxdwcq92.wav,2.133,yes
id_ejxozlqa11,id_ejxozlqa11.wav,2.118,go
id_ad2b7vpyjq,id_ad2b7vpyjq.wav,1.974,left
id_noqeakgngt,id_noqeakgngt.wav,1.674,yes
id_pvribaset5,id_pvribaset5.wav,2.998,left
id_01lkzlfr3f,id_01lkzlfr3f.wav,2.133,stop
id_im0e4ey9hh,id_im0e4ey9hh.wav,2.347,up
id_ea7loenh6s,id_ea7loenh6s.wav,2.2735,go
id_ncvk0ysfre,id_ncvk0ysfre.wav,2.027,down
id_1jm4p0jrll,id_1jm4p0jrll.wav,1.664,no
id_73df7i3nsf,id_73df7i3nsf.wav,1.664,no
id_cbxx00upry,id_cbxx00upry.wav,1.792,right
id_8dnufns6zj,id_8dnufns6zj.wav,1.238,right
id_8jcjz98bks,id_8jcjz98bks.wav,1.984,up
id_sr1fdkn7d5,id_sr1fdkn7d5.wav,1.899,left
id_6xw9n1tbpb,id_6xw9n1tbpb.wav,2.347,up
id_bmmkrey5zr,id_bmmkrey5zr.wav,1.278,go
id_1hwbl7pevl,id_1hwbl7pevl.wav,1.934,right
id_u1etxe0n1u,id_u1etxe0n1u.wav,1.792,right
id_mtce0hgr3n,id_mtce0hgr3n.wav,1.354,yes
id_9fo6m2opu7,id_9fo6m2opu7.wav,1.664,yes
id_9abh64vguv,id_9abh64vguv.wav,1.578,yes
id_ght7gfr2bj,id_ght7gfr2bj.wav,1.934,right
id_0kv926evtd,id_0kv926evtd.wav,2.347,up
id_9tug2ut2hx,id_9tug2ut2hx.wav,2.027,down
id_47idsdom5g,id_47idsdom5g.wav,1.834,up
id_29axjyixvg,id_29axjyixvg.wav,1.6,go
id_7tvfestbc0,id_7tvfestbc0.wav,1.899,left
id_shmumvhhaf,id_shmumvhhaf.wav,1.554,up
id_xjoh8datmz,id_xjoh8datmz.wav,2.027,down
id_m54wicc5hs,id_m54wicc5hs.wav,2.112,stop
id_9jzw9y2mf5,id_9jzw9y2mf5.wav,2.261,right
id_iys338ntl1,id_iys338ntl1.wav,1.078,up
id_4kjfjgjjzt,id_4kjfjgjjzt.wav,1.278,go
id_aaadmwy3ew,id_aaadmwy3ew.wav,2.176,down
id_darhrc9f8o,id_darhrc9f8o.wav,1.578,yes
id_74yxgvmc37,id_74yxgvmc37.wav,1.338,left
id_v9wrdiweeo,id_v9wrdiweeo.wav,1.834,up
id_6o35cj4z2v,id_6o35cj4z2v.wav,2.112,stop
id_65qe00ccfj,id_65qe00ccfj.wav,2.378,yes
id_mvog3cvwhj,id_mvog3cvwhj.wav,1.792,right
id_dsdkxjdfgz,id_dsdkxjdfgz.wav,1.578,up
id_ihtecfxvlp,id_ihtecfxvlp.wav,2.274,go
id_ynxfe05kon,id_ynxfe05kon.wav,1.834,up
id_93qbtpdetg,id_93qbtpdetg.wav,1.578,up
id_yuypjm05jd,id_yuypjm05jd.wav,1.6735,yes
id_rmvuckjqp6,id_rmvuckjqp6.wav,2.178,right
id_mia8sppc2j,id_mia8sppc2j.wav,1.578,up
id_6je8izxlll,id_6je8izxlll.wav,1.899,left
id_wuv7bt6mn5,id_wuv7bt6mn5.wav,2.133,yes
id_h9aaczo6xv,id_h9aaczo6xv.wav,1.238,right
id_20xxfx3072,id_20xxfx3072.wav,1.934,right
id_sj9zh7v60l,id_sj9zh7v60l.wav,1.792,right
id_xj3vv0pwgd,id_xj3vv0pwgd.wav,1.078,up
id_dvxv87xc6f,id_dvxv87xc6f.wav,1.138,stop
id_ggbkc84hjr,id_ggbkc84hjr.wav,1.674,yes
id_tpgk9ygdhh,id_tpgk9ygdhh.wav,1.478,down
id_549q7mbju6,id_549q7mbju6.wav,2.261,right
id_1grnzztfhd,id_1grnzztfhd.wav,2.998,left
id_j0xjz9eoce,id_j0xjz9eoce.wav,2.274,go
id_hzg4hublqn,id_hzg4hublqn.wav,1.578,yes
id_fpmyrvjp9s,id_fpmyrvjp9s.wav,1.278,go
id_g9c6u8u7jx,id_g9c6u8u7jx.wav,1.278,go
id_0nci9aqc7c,id_0nci9aqc7c.wav,2.178,right
id_gisiguhjk3,id_gisiguhjk3.wav,1.914,stop
id_6ft2rw2mvj,id_6ft2rw2mvj.wav,1.674,yes
id_4zerz38wsw,id_4zerz38wsw.wav,1.664,yes
id_vrn5q14ysb,id_vrn5q14ysb.wav,1.664,no
id_vn7bt3jnwi,id_vn7bt3jnwi.wav,2.274,down
id_2omsqsaii6,id_2omsqsaii6.wav,1.578,up
id_f93zzkiprh,id_f93zzkiprh.wav,2.112,stop
id_owq6zqfwpc,id_owq6zqfwpc.wav,2.027,down
id_7u4b2s7omv,id_7u4b2s7omv.wav,1.6,go
id_grk0go04ip,id_grk0go04ip.wav,2.112,stop
id_hnwq2la1k8,id_hnwq2la1k8.wav,1.138,stop
id_bsjwvt1v0z,id_bsjwvt1v0z.wav,2.027,down
id_h6iyfm0e4v,id_h6iyfm0e4v.wav,2.178,right
id_xsa19brk5y,id_xsa19brk5y.wav,1.5735,left
id_7doemea8w5,id_7doemea8w5.wav,1.899,left
id_kybl8wpb9x,id_kybl8wpb9x.wav,1.974,left
id_mb773k201p,id_mb773k201p.wav,1.298,no
id_l35pzdz230,id_l35pzdz230.wav,2.074,no
id_ij49zz4e1m,id_ij49zz4e1m.wav,2.074,go
id_nqm4yua33j,id_nqm4yua33j.wav,2.069,no
id_ri9ru1oa4k,id_ri9ru1oa4k.wav,1.899,left
id_cj0bpaufk2,id_cj0bpaufk2.wav,1.138,stop
id_1jfm06p4yq,id_1jfm06p4yq.wav,1.654,right
id_k57sz2u6ql,id_k57sz2u6ql.wav,2.176,down
id_x4ayq1c5qu,id_x4ayq1c5qu.wav,2.112,stop
id_e2328qms2d,id_e2328qms2d.wav,1.574,left
id_zwqjmp40df,id_zwqjmp40df.wav,1.578,up
id_l3ncusxs2d,id_l3ncusxs2d.wav,1.974,left
id_wt00jtyq85,id_wt00jtyq85.wav,1.984,left
id_7dsxfk466k,id_7dsxfk466k.wav,1.138,stop
id_8pzix107o8,id_8pzix107o8.wav,1.078,up
id_oo7kmji0ys,id_oo7kmji0ys.wav,1.984,up
id_khmnc0txa5,id_khmnc0txa5.wav,1.6,go
id_idpfh94bj0,id_idpfh94bj0.wav,2.069,no
id_4qb1c490u1,id_4qb1c490u1.wav,2.112,stop
id_ofkegzgk3g,id_ofkegzgk3g.wav,1.138,stop
id_x6747b8fys,id_x6747b8fys.wav,1.899,left
id_9jmop0dpch,id_9jmop0dpch.wav,2.027,down
id_irkiraydbx,id_irkiraydbx.wav,1.634,down
id_rfmsnvd1mb,id_rfmsnvd1mb.wav,2.854,stop
id_38b2at66rk,id_38b2at66rk.wav,2.667,go
id_wvt8tlboap,id_wvt8tlboap.wav,1.278,go
id_3duhuqgpro,id_3duhuqgpro.wav,1.078,no
id_b4v8n9bmib,id_b4v8n9bmib.wav,1.554,up
id_ptmi94jxfg,id_ptmi94jxfg.wav,1.238,right
id_bx93by44n2,id_bx93by44n2.wav,2.074,go
id_7hgr6ueluw,id_7hgr6ueluw.wav,1.792,right
id_1tvvtt6jma,id_1tvvtt6jma.wav,2.118,go
id_fmywx4d7qn,id_fmywx4d7qn.wav,2.178,right
id_uxna08zjf3,id_uxna08zjf3.wav,2.133,yes
id_dv0h13iiv6,id_dv0h13iiv6.wav,2.3778333333333332,yes
id_33snb5vkvs,id_33snb5vkvs.wav,2.133,stop
id_57j0qpb83z,id_57j0qpb83z.wav,1.899,left
id_hv468rb735,id_hv468rb735.wav,2.134,stop
id_lqvxbqiv9u,id_lqvxbqiv9u.wav,2.134,stop
id_qtoahrdf4v,id_qtoahrdf4v.wav,1.792,right
id_mgqoju3es6,id_mgqoju3es6.wav,1.914,stop
id_tconolhpki,id_tconolhpki.wav,2.378,yes
id_g0uh7b5yfh,id_g0uh7b5yfh.wav,1.494,no
id_fzoo14shqk,id_fzoo14shqk.wav,1.574,left
id_m7hq0mr1h6,id_m7hq0mr1h6.wav,1.338,left
id_cxgl3o3g8f,id_cxgl3o3g8f.wav,1.899,left
id_o5x4ibwmor,id_o5x4ibwmor.wav,1.358,down
id_3budr53q94,id_3budr53q94.wav,2.178,right
id_tqqgvc8nzo,id_tqqgvc8nzo.wav,2.069,no
id_e9qyapem6i,id_e9qyapem6i.wav,2.133,yes
id_e0mxmni7vq,id_e0mxmni7vq.wav,1.578,up
id_frxflvgedh,id_frxflvgedh.wav,2.133,stop
id_3xtv7jwvcc,id_3xtv7jwvcc.wav,1.984,left
id_6erdx5h9ac,id_6erdx5h9ac.wav,1.634,down
id_7ks51106qq,id_7ks51106qq.wav,2.378,yes
id_n2hca7ircu,id_n2hca7ircu.wav,1.578,yes
id_pz7s1aflx0,id_pz7s1aflx0.wav,1.984,left
id_wtjuy5l1td,id_wtjuy5l1td.wav,1.38,go
id_7ylxw48yaz,id_7ylxw48yaz.wav,1.338,left
id_hrb75n3vwr,id_hrb75n3vwr.wav,1.238,right
id_108b49nj1w,id_108b49nj1w.wav,1.278,go
id_gksf8lf6ak,id_gksf8lf6ak.wav,1.078,no
id_65sh3b17fq,id_65sh3b17fq.wav,1.974,left
id_xb32yzo1py,id_xb32yzo1py.wav,1.354,yes
id_rntspfrtkl,id_rntspfrtkl.wav,1.634,down
id_cubtfq6bai,id_cubtfq6bai.wav,2.176,down
id_3nj2ml7y4a,id_3nj2ml7y4a.wav,1.834,up
id_ml6a0dhj99,id_ml6a0dhj99.wav,2.854,stop
id_7suwcqmj04,id_7suwcqmj04.wav,1.6,go
id_g8p6d6volk,id_g8p6d6volk.wav,1.674,yes
id_jrxz4mup34,id_jrxz4mup34.wav,1.38,go
id_do1sfgn5zj,id_do1sfgn5zj.wav,2.134,stop
id_jv59it0rc1,id_jv59it0rc1.wav,1.38,go
id_h4o8zd1519,id_h4o8zd1519.wav,1.078,up
id_f8sxo3jwdd,id_f8sxo3jwdd.wav,2.133,yes
id_k6vsotx0b2,id_k6vsotx0b2.wav,2.178,right
id_20pv5bik38,id_20pv5bik38.wav,1.834,up
id_aepakykyna,id_aepakykyna.wav,1.634,down
id_m5c8tkdygi,id_m5c8tkdygi.wav,2.112,stop
id_1cpbqwtny6,id_1cpbqwtny6.wav,1.984,left
id_ewzruw8b9v,id_ewzruw8b9v.wav,2.667,go
id_5h7jd5eg04,id_5h7jd5eg04.wav,2.176,down
id_kmkqbuvl83,id_kmkqbuvl83.wav,2.998,left
id_wojp382awg,id_wojp382awg.wav,1.914,stop
id_hkpebsvcry,id_hkpebsvcry.wav,2.118,go
id_3rtvlchg26,id_3rtvlchg26.wav,1.792,right
id_jbosdaugzk,id_jbosdaugzk.wav,2.378,yes
id_n4juoote9p,id_n4juoote9p.wav,2.854,stop
id_pu3vmnr0kb,id_pu3vmnr0kb.wav,1.138,stop
id_nr7bzbgipx,id_nr7bzbgipx.wav,2.027,down
id_1mowj9zf9l,id_1mowj9zf9l.wav,1.278,go
id_xgqgptikij,id_xgqgptikij.wav,1.654,right
id_eiuy5p6l6v,id_eiuy5p6l6v.wav,1.298,no
id_iwdyiobgmp,id_iwdyiobgmp.wav,2.133,stop
id_cnyqtnr2lv,id_cnyqtnr2lv.wav,1.554,up
id_h4l315908j,id_h4l315908j.wav,1.914,stop
id_yu9mgmq5la,id_yu9mgmq5la.wav,1.664,yes
id_04qre0i6xu,id_04qre0i6xu.wav,2.112,stop
id_8xd2bkjll6,id_8xd2bkjll6.wav,2.378,yes
id_p9nc1xge9j,id_p9nc1xge9j.wav,1.974,left
id_ah1ix3joxp,id_ah1ix3joxp.wav,1.984,up
id_pguofz3lsd,id_pguofz3lsd.wav,2.074,no
id_spw9fnha03,id_spw9fnha03.wav,2.261,right
id_4tn97pjren,id_4tn97pjren.wav,1.578,up
id_uzsf2vro9j,id_uzsf2vro9j.wav,1.078,up
id_3ozbma3zsk,id_3ozbma3zsk.wav,1.578,yes
id_eueqr37qr3,id_eueqr37qr3.wav,1.792,right
id_ubcyukm6s0,id_ubcyukm6s0.wav,1.899,left
id_vj8dlv31cy,id_vj8dlv31cy.wav,1.278,go
id_mq8iqyc1km,id_mq8iqyc1km.wav,1.278,go
id_qroounx7w1,id_qroounx7w1.wav,2.133,stop
id_m87cr5965b,id_m87cr5965b.wav,1.674,yes
id_fit27qsg53,id_fit27qsg53.wav,1.578,yes
id_03x4yxehhk,id_03x4yxehhk.wav,1.792,right
id_z54czgcday,id_z54czgcday.wav,1.554,up
id_g0n3lkskau,id_g0n3lkskau.wav,1.674,yes
id_c15zbqjs8a,id_c15zbqjs8a.wav,1.664,no
id_6o39g7p8rz,id_6o39g7p8rz.wav,1.6,go
id_x9ry2ihdyp,id_x9ry2ihdyp.wav,1.278,go
id_2yvjidazvx,id_2yvjidazvx.wav,1.358,down
id_zgum03y44b,id_zgum03y44b.wav,1.478,down
id_hylezkyats,id_hylezkyats.wav,2.134,stop
id_hfrhjotk6r,id_hfrhjotk6r.wav,1.984,up
id_nxvk0z0cv3,id_nxvk0z0cv3.wav,2.112,stop
id_8va84qpepz,id_8va84qpepz.wav,1.298,no
id_vgd9j2u1u2,id_vgd9j2u1u2.wav,1.138,stop
id_sfmzs6iilw,id_sfmzs6iilw.wav,2.112,stop
id_wgr287ijf8,id_wgr287ijf8.wav,2.854,stop
id_97djomt6ws,id_97djomt6ws.wav,1.478,down
id_e0comp1cip,id_e0comp1cip.wav,2.378,yes
id_8h7tc4uu5f,id_8h7tc4uu5f.wav,2.667,go
id_w09xcsf5lv,id_w09xcsf5lv.wav,1.792,right
id_i5s5warj20,id_i5s5warj20.wav,1.494,no
id_am3k65fjgu,id_am3k65fjgu.wav,2.667,go
id_wsvj1fypkl,id_wsvj1fypkl.wav,1.578,yes
id_1snoyw3u5i,id_1snoyw3u5i.wav,2.133,stop
id_zxrsc23avc,id_zxrsc23avc.wav,1.238,right
id_z79hh1bsui,id_z79hh1bsui.wav,1.078,no
id_av6cl1qjip,id_av6cl1qjip.wav,1.6,go
id_f1ry1zyu9d,id_f1ry1zyu9d.wav,1.634,down
id_etvl7lquzv,id_etvl7lquzv.wav,2.998,left
id_zimlms0kyf,id_zimlms0kyf.wav,1.984,up
id_dqf4chbccm,id_dqf4chbccm.wav,1.478,down
id_x07jyzsj94,id_x07jyzsj94.wav,2.112,stop
id_nm5p9bc8vm,id_nm5p9bc8vm.wav,2.069,no
id_puwzn673ls,id_puwzn673ls.wav,1.664,no
id_s04ddiqynv,id_s04ddiqynv.wav,1.358,down
id_k7oi3neecv,id_k7oi3neecv.wav,2.133,stop
id_92q0k4qr0f,id_92q0k4qr0f.wav,1.792,right
id_8rzxvcbsam,id_8rzxvcbsam.wav,1.664,no
id_l2wc1mahlx,id_l2wc1mahlx.wav,1.664,yes
id_r2lvaa4u7c,id_r2lvaa4u7c.wav,1.634,down
id_4q69pwq52s,id_4q69pwq52s.wav,1.38,go
id_r9z518nid2,id_r9z518nid2.wav,1.664,yes
id_8jl5n1s92p,id_8jl5n1s92p.wav,2.069,no
id_mjfwk1dplj,id_mjfwk1dplj.wav,2.261,right
id_ypkmcvgrvd,id_ypkmcvgrvd.wav,1.634,down
id_ba5i3qejfg,id_ba5i3qejfg.wav,2.074,no
id_i4qjwg5qtu,id_i4qjwg5qtu.wav,1.664,no
id_z928m5mqtv,id_z928m5mqtv.wav,2.274,go
id_y584m4w6rt,id_y584m4w6rt.wav,1.634,down
id_1ujto05d3x,id_1ujto05d3x.wav,1.138,stop
id_vgz084wuws,id_vgz084wuws.wav,1.298,no
id_tgtgwwfmk9,id_tgtgwwfmk9.wav,1.078,up
id_6ftea8c3gz,id_6ftea8c3gz.wav,2.074,no
id_mqy5c88nsy,id_mqy5c88nsy.wav,1.578,yes
id_ot7pdi4tyr,id_ot7pdi4tyr.wav,1.478,down
id_xtokwrasjg,id_xtokwrasjg.wav,1.792,right
id_avv3f2op9c,id_avv3f2op9c.wav,1.358,down
id_3fxeddx748,id_3fxeddx748.wav,1.338,left
id_7in7k6uguo,id_7in7k6uguo.wav,2.176,down
id_qnrs1rfwtt,id_qnrs1rfwtt.wav,2.069,no
id_b0ejvhxf8d,id_b0ejvhxf8d.wav,2.274,go
id_oty5a7e1mc,id_oty5a7e1mc.wav,2.134,stop
id_ox7t3hy04h,id_ox7t3hy04h.wav,1.38,go
id_83flfmmciq,id_83flfmmciq.wav,1.338,left
id_iuoh23jvfa,id_iuoh23jvfa.wav,1.354,yes
id_60qd70cy7o,id_60qd70cy7o.wav,2.074,go
